Moss jetpelare 2022-04-07fm
  0.5000
11
15
Type of measurement (0=app. resistivity,1=resistance)
0
421
2
1
Chargeability
mV/V
0.0127 1.9666
4       1.00       0.00      10.00       0.00       5.00       0.00       6.00       0.00     12.75172     1.07900 
4       1.50       0.00      10.50       0.00       5.50       0.00       6.50       0.00     13.47052    10.30200 
4       2.00       0.00      11.00       0.00       6.00       0.00       7.00       0.00     14.19372     1.43070 
4       2.50       0.00      11.50       0.00       6.50       0.00       7.50       0.00     14.69763     2.56630 
4       3.00       0.00      12.00       0.00       7.00       0.00       8.00       0.00     14.17801     1.57820 
4       3.50       0.00      12.50       0.00       7.50       0.00       8.50       0.00     15.60869    -0.51523 
4       4.00       0.00      13.00       0.00       8.00       0.00       9.00       0.00     16.60960     1.07660 
4       4.50       0.00      13.50       0.00       8.50       0.00       9.50       0.00     17.38118     0.32748 
4       0.00       0.00      13.50       0.00       4.50       0.00       6.00       0.00     15.46445     3.51230 
4       0.00       0.00      13.50       0.00       6.00       0.00       7.50       0.00     17.33311     4.00780 
4       0.00       0.00       4.50       0.00       5.50       0.00       5.00       0.00      1.04677   -40.69800 
4       0.50       0.00       5.00       0.00       6.00       0.00       5.50       0.00      1.24957    74.28400 
4       1.00       0.00       5.50       0.00       6.50       0.00       6.00       0.00      1.02501     0.54837 
4       1.50       0.00       6.00       0.00       7.00       0.00       6.50       0.00      1.07282    -0.13025 
4       2.00       0.00       6.50       0.00       7.50       0.00       7.00       0.00     0.920894     2.83550 
4       2.50       0.00       7.00       0.00       8.00       0.00       7.50       0.00     0.883329    -1.69820 
4       3.00       0.00       7.50       0.00       8.50       0.00       8.00       0.00     0.959867     8.01180 
4       3.50       0.00       8.00       0.00       9.00       0.00       8.50       0.00     0.897984    -2.07200 
4       4.00       0.00       8.50       0.00       9.50       0.00       9.00       0.00     0.956155     0.94414 
4       4.50       0.00       9.00       0.00      10.00       0.00       9.50       0.00      1.24599    79.02000 
4       5.00       0.00       9.50       0.00      10.50       0.00      10.00       0.00     0.940028   -15.87900 
4       5.50       0.00      10.00       0.00      11.00       0.00      10.50       0.00      1.06693    45.96100 
4       6.00       0.00      10.50       0.00      11.50       0.00      11.00       0.00     0.681231   -86.34700 
4       6.50       0.00      11.00       0.00      12.00       0.00      11.50       0.00     0.750538  -107.18000 
4       7.00       0.00      11.50       0.00      12.50       0.00      12.00       0.00      1.30839   143.64999 
4       7.50       0.00      12.00       0.00      13.00       0.00      12.50       0.00      1.35677   196.46001 
4       8.00       0.00      12.50       0.00      13.50       0.00      13.00       0.00      5.68548   170.81000 
4       0.00       0.00       4.50       0.00       3.50       0.00       4.00       0.00      1.58973   -18.71600 
4       0.50       0.00       5.00       0.00       4.00       0.00       4.50       0.00      1.66550    11.98300 
4       1.00       0.00       5.50       0.00       4.50       0.00       5.00       0.00      1.49910     2.09720 
4       1.50       0.00       6.00       0.00       5.00       0.00       5.50       0.00      1.43989    -0.24961 
4       2.00       0.00       6.50       0.00       5.50       0.00       6.00       0.00      1.52009     1.93260 
4       2.50       0.00       7.00       0.00       6.00       0.00       6.50       0.00      1.57711    21.03100 
4       3.00       0.00       7.50       0.00       6.50       0.00       7.00       0.00      1.72611     8.26510 
4       3.50       0.00       8.00       0.00       7.00       0.00       7.50       0.00      1.57936    11.21200 
4       4.00       0.00       8.50       0.00       7.50       0.00       8.00       0.00      1.66842    20.76400 
4       4.50       0.00       9.00       0.00       8.00       0.00       8.50       0.00      1.78137     7.41180 
4       5.00       0.00       9.50       0.00       8.50       0.00       9.00       0.00      1.78059    15.10300 
4       5.50       0.00      10.00       0.00       9.00       0.00       9.50       0.00      1.82536    17.18700 
4       6.00       0.00      10.50       0.00       9.50       0.00      10.00       0.00      1.96998    20.36500 
4       6.50       0.00      11.00       0.00      10.00       0.00      10.50       0.00      1.90744     1.15370 
4       7.00       0.00      11.50       0.00      10.50       0.00      11.00       0.00      1.78835    -7.50050 
4       7.50       0.00      12.00       0.00      11.00       0.00      11.50       0.00      1.66641     2.27740 
4       8.00       0.00      12.50       0.00      11.50       0.00      12.00       0.00      1.91684     5.29810 
4       8.50       0.00      13.00       0.00      12.00       0.00      12.50       0.00      2.54551    54.00100 
4       9.00       0.00      13.50       0.00      12.50       0.00      13.00       0.00      1.56717   -18.14900 
4       0.00       0.00       4.50       0.00       6.00       0.00       5.50       0.00      3.28474    63.18400 
4       0.50       0.00       5.00       0.00       6.50       0.00       6.00       0.00      2.56437     0.53409 
4       1.00       0.00       5.50       0.00       7.00       0.00       6.50       0.00      2.74604    -0.10592 
4       1.50       0.00       6.00       0.00       7.50       0.00       7.00       0.00      2.29896     1.78150 
4       2.00       0.00       6.50       0.00       8.00       0.00       7.50       0.00      2.13822    -4.43740 
4       2.50       0.00       7.00       0.00       8.50       0.00       8.00       0.00      2.33253    -0.66747 
4       3.00       0.00       7.50       0.00       9.00       0.00       8.50       0.00      2.20674    -0.88515 
4       3.50       0.00       8.00       0.00       9.50       0.00       9.00       0.00      2.25118    -1.66550 
4       4.00       0.00       8.50       0.00      10.00       0.00       9.50       0.00      2.58727    19.31000 
4       4.50       0.00       9.00       0.00      10.50       0.00      10.00       0.00      2.20635   -15.39300 
4       5.00       0.00       9.50       0.00      11.00       0.00      10.50       0.00      2.13526   -12.68400 
4       6.50       0.00      11.00       0.00      12.50       0.00      12.00       0.00      2.56081    50.81200 
4       7.00       0.00      11.50       0.00      13.00       0.00      12.50       0.00      2.40382   109.57000 
4       7.50       0.00      12.00       0.00      13.50       0.00      13.00       0.00      1.35035   -63.06500 
4       0.00       0.00       4.50       0.00       3.00       0.00       3.50       0.00      5.72270    11.63800 
4       0.50       0.00       5.00       0.00       3.50       0.00       4.00       0.00      4.04599   -27.88300 
4       1.00       0.00       5.50       0.00       4.00       0.00       4.50       0.00      3.82695   -10.60100 
4       1.50       0.00       6.00       0.00       4.50       0.00       5.00       0.00      3.79050     1.71470 
4       2.00       0.00       6.50       0.00       5.00       0.00       5.50       0.00      3.63052    -0.86601 
4       2.50       0.00       7.00       0.00       5.50       0.00       6.00       0.00      3.82234     3.25560 
4       3.00       0.00       7.50       0.00       6.00       0.00       6.50       0.00      3.77517     0.88885 
4       3.50       0.00       8.00       0.00       6.50       0.00       7.00       0.00      4.31615    -0.09551 
4       4.00       0.00       8.50       0.00       7.00       0.00       7.50       0.00      3.78044     0.83390 
4       4.50       0.00       9.00       0.00       7.50       0.00       8.00       0.00      3.96253     1.08250 
4       5.00       0.00       9.50       0.00       8.00       0.00       8.50       0.00      4.27442    -1.02020 
4       5.50       0.00      10.00       0.00       8.50       0.00       9.00       0.00      4.15336     1.12690 
4       6.00       0.00      10.50       0.00       9.00       0.00       9.50       0.00      4.31037    -0.17658 
4       6.50       0.00      11.00       0.00       9.50       0.00      10.00       0.00      4.70918     4.24500 
4       7.50       0.00      12.00       0.00      10.50       0.00      11.00       0.00      3.32374   -97.36300 
4       8.00       0.00      12.50       0.00      11.00       0.00      11.50       0.00      4.13126     6.45470 
4       8.50       0.00      13.00       0.00      11.50       0.00      12.00       0.00      4.70688    -0.72682 
4       9.00       0.00      13.50       0.00      12.00       0.00      12.50       0.00      4.79808    21.67100 
4       0.00       0.00       9.00       0.00      11.00       0.00      10.00       0.00      3.04541   -23.11200 
4       0.50       0.00       9.50       0.00      11.50       0.00      10.50       0.00      2.70393   -29.85200 
4       1.00       0.00      10.00       0.00      12.00       0.00      11.00       0.00      1.57966  -396.85001 
4       1.50       0.00      10.50       0.00      12.50       0.00      11.50       0.00      2.62138   -48.79800 
4       2.00       0.00      11.00       0.00      13.00       0.00      12.00       0.00      3.23983    43.83000 
4       2.50       0.00      11.50       0.00      13.50       0.00      12.50       0.00      2.80377    73.28100 
